"objective","user_id","earned_points","possible_points","per_earned"
"LO 4",143577,88,127,0.692913385826772
"LO 4",573755,62,127,0.488188976377953
"LO 4",907699,70,127,0.551181102362205
"LO 4",698772,49,127,0.385826771653543
"LO 4",595593,65,127,0.511811023622047
"LO 4",888890,49,127,0.385826771653543
"LO 4",367849,74,127,0.582677165354331
"LO 4",835592,18,127,0.141732283464567
"LO 4",131112,41,127,0.322834645669291
"LO 4",896320,59,127,0.464566929133858
"LO 4",986441,71,127,0.559055118110236
"LO 4",254810,69,127,0.543307086614173
"LO 4",489962,116,127,0.913385826771654
"LO 4",431783,55,127,0.433070866141732
"LO 4",406166,71,127,0.559055118110236
"LO 4",143501,89,127,0.700787401574803
"LO 4",300160,103,127,0.811023622047244
"LO 4",652680,67,127,0.52755905511811
"LO 4",629151,65,127,0.511811023622047
"LO 4",911490,48,127,0.377952755905512
"LO 4",613621,35,127,0.275590551181102
"LO 4",644607,82,127,0.645669291338583
"LO 4",580159,68,127,0.535433070866142
"LO 4",352908,65,127,0.511811023622047
"LO 4",942334,68,127,0.535433070866142
"LO 4",457616,66,127,0.519685039370079
"LO 4",824486,60,127,0.47244094488189
"LO 4",209541,11,127,0.0866141732283465
"LO 4",748156,92,127,0.724409448818898
"LO 4",429614,21,127,0.165354330708661
"LO 4",398866,71,127,0.559055118110236
"LO 4",196241,72,127,0.566929133858268
"LO 4",883859,66,127,0.519685039370079
"LO 4",853998,81,127,0.637795275590551
"LO 4",326305,33,127,0.259842519685039
"LO 4",923700,68,127,0.535433070866142
"LO 4",681413,67,127,0.52755905511811
"LO 4",713148,72,127,0.566929133858268
"LO 4",466362,47,127,0.37007874015748
"LO 4",882919,63,127,0.496062992125984
"LO 4",397096,67,127,0.52755905511811
"LO 4",687778,63,127,0.496062992125984
"LO 4",430272,62,127,0.488188976377953
"LO 4",598390,79,127,0.622047244094488
"LO 4",428037,99,127,0.779527559055118
"LO 4",283406,69,127,0.543307086614173
"LO 4",860692,66,127,0.519685039370079
"LO 4",249690,68,127,0.535433070866142
"LO 4",731074,70,127,0.551181102362205
"LO 4",431506,95,127,0.748031496062992
"LO 4",935452,72,127,0.566929133858268
"LO 4",216787,57,127,0.448818897637795
"LO 4",504410,97,127,0.763779527559055
"LO 4",536579,43,127,0.338582677165354
"LO 4",557706,64,127,0.503937007874016
"LO 4",567565,66,127,0.519685039370079
"LO 4",470336,23,127,0.181102362204724
"LO 4",711004,52,127,0.409448818897638
"LO 4",787546,40,127,0.31496062992126
"LO 4",643123,66,127,0.519685039370079
"LO 4",418227,66,127,0.519685039370079
"LO 4",998140,71,127,0.559055118110236
"LO 4",978975,67,127,0.52755905511811
"LO 4",808826,78,127,0.614173228346457
"LO 4",368122,28,127,0.220472440944882
"LO 4",557165,66,127,0.519685039370079
"LO 4",816721,69,127,0.543307086614173
"LO 4",335926,70,127,0.551181102362205
"LO 4",872145,64,127,0.503937007874016
"LO 4",483944,42,127,0.330708661417323
"LO 4",922702,96,127,0.755905511811024
"LO 4",323269,99,127,0.779527559055118
"LO 4",385768,48,127,0.377952755905512
"LO 4",852801,72,127,0.566929133858268
"LO 4",347515,71,127,0.559055118110236
"LO 4",814585,66,127,0.519685039370079
"LO 4",428901,81,127,0.637795275590551
"LO 4",834959,58,127,0.456692913385827
"LO 4",279177,66,127,0.519685039370079
"LO 4",130434,72,127,0.566929133858268
"LO 4",415741,48,127,0.377952755905512
"LO 4",266823,69,127,0.543307086614173
"LO 4",774304,28,127,0.220472440944882
"LO 4",854924,63,127,0.496062992125984
"LO 4",320242,64,127,0.503937007874016
"LO 4",975125,105,127,0.826771653543307
"LO 4",624974,115,127,0.905511811023622
"LO 4",759447,67,127,0.52755905511811
"LO 4",756918,71,127,0.559055118110236
"LO 4",597997,70,127,0.551181102362205
"LO 4",732395,68,127,0.535433070866142
"LO 4",555328,76,127,0.598425196850394
"LO 4",906044,50,127,0.393700787401575
"LO 4",298812,51,127,0.401574803149606
"LO 4",244256,51,127,0.401574803149606
"LO 4",105960,52,127,0.409448818897638
"LO 4",237223,92,127,0.724409448818898
"LO 4",386390,64,127,0.503937007874016
"LO 4",625669,90,127,0.708661417322835
"LO 4",812703,33,127,0.259842519685039
"LO 4",956858,71,127,0.559055118110236
"LO 4",752209,59,127,0.464566929133858
"LO 4",386829,39,127,0.307086614173228
"LO 4",478902,57,127,0.448818897637795
"LO 4",527726,57,127,0.448818897637795
"LO 4",778177,68,127,0.535433070866142
"LO 4",717359,92,127,0.724409448818898
"LO 4",766288,47,127,0.37007874015748
"LO 4",608355,61,127,0.480314960629921
"LO 4",256319,80,127,0.62992125984252
"LO 4",836467,102,127,0.803149606299213
"LO 4",801668,66,127,0.519685039370079
"LO 4",999023,64,127,0.503937007874016
"LO 4",198143,64,127,0.503937007874016
"LO 4",458398,68,127,0.535433070866142
"LO 4",448357,67,127,0.52755905511811
"LO 4",626339,70,127,0.551181102362205
"LO 4",384343,60,127,0.47244094488189
"LO 4",607272,47,127,0.37007874015748
"LO 4",267441,77,127,0.606299212598425
"LO 4",846696,97,127,0.763779527559055
"LO 4",840750,74,127,0.582677165354331
"LO 4",101342,75,127,0.590551181102362
"LO 4",180485,65,127,0.511811023622047
"LO 4",120929,97,127,0.763779527559055
"LO 4",499899,71,127,0.559055118110236
"LO 4",264385,66,127,0.519685039370079
"LO 4",706221,66,127,0.519685039370079
"LO 4",958556,63,127,0.496062992125984
"LO 4",180041,69,127,0.543307086614173
"LO 4",536514,55,127,0.433070866141732
"LO 4",130452,67,127,0.52755905511811
"LO 4",101789,66,127,0.519685039370079
"LO 4",219731,64,127,0.503937007874016
"LO 4",311408,68,127,0.535433070866142
"LO 4",907714,52,127,0.409448818897638
"LO 4",803996,62,127,0.488188976377953
"LO 4",225155,62,127,0.488188976377953
"LO 4",850562,67,127,0.52755905511811
"LO 4",187745,61,127,0.480314960629921
"LO 4",272879,65,127,0.511811023622047
"LO 4",689993,68,127,0.535433070866142
"LO 4",660039,63,127,0.496062992125984
"LO 4",864640,66,127,0.519685039370079
"LO 4",426574,89,127,0.700787401574803
"LO 4",631590,90,127,0.708661417322835
"LO 4",700944,63,127,0.496062992125984
"LO 4",718711,85,127,0.669291338582677
"LO 4",631473,69,127,0.543307086614173
"LO 4",956668,68,127,0.535433070866142
"LO 4",708914,64,127,0.503937007874016
"LO 4",726308,66,127,0.519685039370079
"LO 4",133513,68,127,0.535433070866142
"LO 4",404258,81,127,0.637795275590551
"LO 4",805633,36,127,0.283464566929134
"LO 4",157786,98,127,0.771653543307087
"LO 4",454486,56,127,0.440944881889764
"LO 4",602491,68,127,0.535433070866142
"LO 4",213211,69,127,0.543307086614173
"LO 4",949629,63,127,0.496062992125984
"LO 4",934507,64,127,0.503937007874016
"LO 4",169167,95,127,0.748031496062992
"LO 4",784976,96,127,0.755905511811024
"LO 4",876895,70,127,0.551181102362205
"LO 4",419806,66,127,0.519685039370079
"LO 4",270471,69,127,0.543307086614173
"LO 4",543808,72,127,0.566929133858268
"LO 4",765072,72,127,0.566929133858268
"LO 4",414493,103,127,0.811023622047244
"LO 4",228290,20,127,0.15748031496063
"LO 4",631555,40,127,0.31496062992126
"LO 4",880657,63,127,0.496062992125984
"LO 4",561061,67,127,0.52755905511811
"LO 4",369125,80,127,0.62992125984252
"LO 4",681035,68,127,0.535433070866142
"LO 4",677924,65,127,0.511811023622047
"LO 4",866891,86,127,0.677165354330709
"LO 4",194450,61,127,0.480314960629921
"LO 4",606572,90,127,0.708661417322835
"LO 4",356514,98,127,0.771653543307087
"LO 4",851100,99,127,0.779527559055118
"LO 4",576347,68,127,0.535433070866142
"LO 4",325583,0,127,0
"LO 4",470424,71,127,0.559055118110236
"LO 4",197290,58,127,0.456692913385827
"LO 4",185931,100,127,0.78740157480315
"LO 4",686291,95,127,0.748031496062992
"LO 4",201505,65,127,0.511811023622047
"LO 4",807437,63,127,0.496062992125984
"LO 4",352261,74,127,0.582677165354331
"LO 4",618817,4,127,0.031496062992126
"LO 4",682231,71,127,0.559055118110236
"LO 4",778199,71,127,0.559055118110236
"LO 4",907766,93,127,0.732283464566929
"LO 4",149696,40,127,0.31496062992126
"LO 4",618534,68,127,0.535433070866142
"LO 4",169774,54,127,0.425196850393701
"LO 4",685426,67,127,0.52755905511811
"LO 4",465229,47,127,0.37007874015748
"LO 4",754893,64,127,0.503937007874016
"LO 4",871535,70,127,0.551181102362205
"LO 4",866963,60,127,0.47244094488189
"LO 4",475808,70,127,0.551181102362205
"LO 4",691200,63,127,0.496062992125984
"LO 4",300533,78,127,0.614173228346457
"LO 4",621257,55,127,0.433070866141732
"LO 4",506226,64,127,0.503937007874016
"LO 4",574002,77,127,0.606299212598425
"LO 4",661053,47,127,0.37007874015748
"LO 4",549329,78,127,0.614173228346457
"LO 4",561409,91,127,0.716535433070866
"LO 4",365131,68,127,0.535433070866142
"LO 4",769277,66,127,0.519685039370079
"LO 4",835794,12,127,0.094488188976378
"LO 4",801673,24,127,0.188976377952756
"LO 4",914051,69,127,0.543307086614173
"LO 4",945708,63,127,0.496062992125984
"LO 4",740726,63,127,0.496062992125984
"LO 4",306807,69,127,0.543307086614173
"LO 4",825501,7,127,0.0551181102362205
"LO 4",720476,84,127,0.661417322834646
"LO 4",306798,65,127,0.511811023622047
"LO 4",595858,63,127,0.496062992125984
"LO 4",562429,68,127,0.535433070866142
"LO 4",863951,105,127,0.826771653543307
"LO 4",924385,63,127,0.496062992125984
"LO 4",710548,46,127,0.362204724409449
"LO 4",375102,89,127,0.700787401574803
"LO 4",521579,84,127,0.661417322834646
"LO 4",230022,65,127,0.511811023622047
"LO 4",244810,60,127,0.47244094488189
"LO 4",292733,93,127,0.732283464566929
"LO 4",543600,72,127,0.566929133858268
"LO 4",725754,44,127,0.346456692913386
"LO 4",367107,59,127,0.464566929133858
"LO 4",926553,70,127,0.551181102362205
"LO 4",132994,53,127,0.417322834645669
"LO 4",349587,67,127,0.52755905511811
"LO 4",669562,63,127,0.496062992125984
"LO 4",286020,68,127,0.535433070866142
"LO 4",726673,65,127,0.511811023622047
"LO 4",854820,54,127,0.425196850393701
"LO 4",710119,66,127,0.519685039370079
"LO 4",404228,88,127,0.692913385826772
"LO 4",661303,29,127,0.228346456692913
"LO 4",869234,64,127,0.503937007874016
"LO 4",317094,58,127,0.456692913385827
"LO 4",930876,72,127,0.566929133858268
"LO 4",224410,70,127,0.551181102362205
"LO 4",299345,33,127,0.259842519685039
"LO 4",759213,70,127,0.551181102362205
"LO 4",580736,70,127,0.551181102362205
"LO 4",664802,80,127,0.62992125984252
"LO 4",694360,75,127,0.590551181102362
"LO 4",699887,67,127,0.52755905511811
"LO 4",971824,69,127,0.543307086614173
"LO 4",809743,49,127,0.385826771653543
"LO 4",570147,29,127,0.228346456692913
"LO 4",746871,67,127,0.52755905511811
"LO 4",172351,65,127,0.511811023622047
"LO 4",706291,87,127,0.68503937007874
"LO 4",577637,106,127,0.834645669291339
"LO 4",536905,40,127,0.31496062992126
"LO 4",562917,40,127,0.31496062992126
"LO 4",370770,41,127,0.322834645669291
"LO 4",570301,109,127,0.858267716535433
"LO 4",335286,63,127,0.496062992125984
"LO 4",203204,59,127,0.464566929133858
"LO 4",942671,50,127,0.393700787401575
"LO 4",852057,53,127,0.417322834645669
"LO 4",788583,64,127,0.503937007874016
"LO 4",501955,69,127,0.543307086614173
"LO 4",976007,62,127,0.488188976377953
"LO 4",654002,65,127,0.511811023622047
"LO 4",925150,61,127,0.480314960629921
"LO 4",541362,66,127,0.519685039370079
"LO 4",525680,88,127,0.692913385826772
"LO 4",480124,62,127,0.488188976377953
"LO 4",613060,26,127,0.204724409448819
"LO 4",890026,59,127,0.464566929133858
"LO 4",406006,58,127,0.456692913385827
"LO 4",397804,65,127,0.511811023622047
"LO 4",435366,57,127,0.448818897637795
"LO 4",676589,69,127,0.543307086614173
"LO 4",204913,70,127,0.551181102362205
"LO 4",250738,65,127,0.511811023622047
"LO 4",368427,67,127,0.52755905511811
"LO 4",899421,67,127,0.52755905511811
"LO 4",732782,58,127,0.456692913385827
"LO 4",418677,39,127,0.307086614173228
"LO 4",103990,57,127,0.448818897637795
"LO 4",449786,38,127,0.299212598425197
"LO 4",784632,118,127,0.929133858267717
"LO 4",424426,90,127,0.708661417322835
"LO 4",205199,102,127,0.803149606299213
"LO 4",296423,46,127,0.362204724409449
"LO 4",533325,64,127,0.503937007874016
"LO 4",612110,55,127,0.433070866141732
"LO 4",705321,79,127,0.622047244094488
"LO 4",109956,62,127,0.488188976377953
"LO 4",460738,45,127,0.354330708661417
"LO 4",543819,111,127,0.874015748031496
"LO 4",684432,67,127,0.52755905511811
"LO 4",230890,71,127,0.559055118110236
"LO 4",196759,44,127,0.346456692913386
"LO 4",224239,74,127,0.582677165354331
"LO 4",840495,31,127,0.244094488188976
"LO 4",302016,48,127,0.377952755905512
"LO 4",675380,49,127,0.385826771653543
"LO 4",304615,67,127,0.52755905511811
"LO 4",759837,64,127,0.503937007874016
"LO 4",814505,49,127,0.385826771653543
"LO 4",100168,35,127,0.275590551181102
"LO 4",833214,68,127,0.535433070866142
"LO 4",475120,67,127,0.52755905511811
"LO 4",737744,76,127,0.598425196850394
"LO 4",172313,40,127,0.31496062992126
"LO 4",583569,70,127,0.551181102362205
"LO 4",908062,87,127,0.68503937007874
"LO 4",819759,91,127,0.716535433070866
"LO 4",347777,76,127,0.598425196850394
"LO 4",404306,112,127,0.881889763779528
"LO 4",361288,64,127,0.503937007874016
"LO 4",680249,65,127,0.511811023622047
"LO 4",546679,110,127,0.866141732283465
"LO 4",203111,72,127,0.566929133858268
"LO 4",622413,68,127,0.535433070866142
"LO 4",711105,62,127,0.488188976377953
"LO 4",510877,68,127,0.535433070866142
"LO 4",328428,60,127,0.47244094488189
"LO 4",401046,62,127,0.488188976377953
"LO 4",273643,60,127,0.47244094488189
"LO 4",648272,67,127,0.52755905511811
"LO 4",876046,67,127,0.52755905511811
"LO 4",413220,81,127,0.637795275590551
"LO 4",853837,92,127,0.724409448818898
"LO 4",665559,49,127,0.385826771653543
"LO 4",943742,67,127,0.52755905511811
"LO 4",162306,63,127,0.496062992125984
"LO 4",272215,68,127,0.535433070866142
"LO 4",550974,66,127,0.519685039370079
"LO 4",808588,65,127,0.511811023622047
"LO 4",782555,33,127,0.259842519685039
"LO 4",340780,37,127,0.291338582677165
"LO 4",919993,19,127,0.149606299212598
"LO 4",896153,96,127,0.755905511811024
"LO 4",111258,61,127,0.480314960629921
"LO 4",695328,66,127,0.519685039370079
"LO 4",493347,40,127,0.31496062992126
"LO 4",668783,60,127,0.47244094488189
"LO 4",652678,56,127,0.440944881889764
"LO 4",939024,101,127,0.795275590551181
"LO 4",405702,63,127,0.496062992125984
"LO 4",540738,64,127,0.503937007874016
"LO 4",836400,47,127,0.37007874015748
"LO 4",225962,70,127,0.551181102362205
"LO 4",753177,67,127,0.52755905511811
"LO 4",205913,67,127,0.52755905511811
"LO 4",986696,73,127,0.574803149606299
"LO 4",710041,63,127,0.496062992125984
"LO 4",307275,69,127,0.543307086614173
"LO 4",955227,12,127,0.094488188976378
"LO 4",359223,74,127,0.582677165354331
"LO 4",787639,71,127,0.559055118110236
"LO 4",682557,45,127,0.354330708661417
"LO 4",269173,104,127,0.818897637795276
"LO 4",553887,56,127,0.440944881889764
"LO 4",451751,96,127,0.755905511811024
"LO 4",495211,29,127,0.228346456692913
"LO 4",104316,102,127,0.803149606299213
"LO 4",341123,101,127,0.795275590551181
"LO 4",918823,67,127,0.52755905511811
"LO 4",498381,70,127,0.551181102362205
"LO 4",715244,47,127,0.37007874015748
"LO 4",365426,74,127,0.582677165354331
"LO 4",997658,84,127,0.661417322834646
"LO 4",964707,68,127,0.535433070866142
"LO 4",501776,94,127,0.740157480314961
"LO 4",691402,77,127,0.606299212598425
"LO 4",456397,62,127,0.488188976377953
"LO 4",658622,72,127,0.566929133858268
"LO 4",221882,96,127,0.755905511811024
"LO 4",506782,55,127,0.433070866141732
"LO 4",287586,67,127,0.52755905511811
"LO 4",619452,64,127,0.503937007874016
"LO 4",673798,13,127,0.102362204724409
"LO 4",442166,64,127,0.503937007874016
"LO 4",472757,56,127,0.440944881889764
"LO 4",709180,27,127,0.21259842519685
"LO 4",522182,66,127,0.519685039370079
"LO 4",867892,70,127,0.551181102362205
"LO 4",204861,51,127,0.401574803149606
"LO 4",555372,65,127,0.511811023622047
"LO 4",929602,45,127,0.354330708661417
"LO 4",230883,47,127,0.37007874015748
"LO 4",671123,49,127,0.385826771653543
"LO 4",961197,32,127,0.251968503937008
"LO 4",356939,43,127,0.338582677165354
"LO 4",596786,68,127,0.535433070866142
"LO 4",860777,63,127,0.496062992125984
"LO 4",256944,71,127,0.559055118110236
"LO 4",631169,60,127,0.47244094488189
"LO 4",230115,65,127,0.511811023622047
"LO 4",930541,45,127,0.354330708661417
"LO 4",772357,70,127,0.551181102362205
"LO 4",604488,88,127,0.692913385826772
"LO 4",863225,70,127,0.551181102362205
"LO 4",219344,70,127,0.551181102362205
"LO 4",103847,67,127,0.52755905511811
"LO 4",574086,118,127,0.929133858267717
"LO 4",513312,68,127,0.535433070866142
"LO 4",783687,30,127,0.236220472440945
"LO 4",595856,64,127,0.503937007874016
"LO 4",184427,59,127,0.464566929133858
"LO 4",744733,64,127,0.503937007874016
"LO 4",984964,71,127,0.559055118110236
"LO 4",563618,66,127,0.519685039370079
"LO 4",150250,41,127,0.322834645669291
"LO 4",984563,38,127,0.299212598425197
"LO 4",915958,25,127,0.196850393700787
"LO 4",195533,88,127,0.692913385826772
"LO 4",856333,76,127,0.598425196850394
"LO 4",415885,72,127,0.566929133858268
"LO 4",455503,62,127,0.488188976377953
"LO 4",183259,89,127,0.700787401574803
"LO 4",933301,40,127,0.31496062992126
"LO 4",162363,64,127,0.503937007874016
"LO 4",475812,103,127,0.811023622047244
"LO 4",922251,68,127,0.535433070866142
"LO 4",985033,49,127,0.385826771653543
"LO 4",751053,64,127,0.503937007874016
"LO 4",268859,70,127,0.551181102362205
"LO 4",857563,33,127,0.259842519685039
"LO 4",281590,39,127,0.307086614173228
"LO 4",237428,81,127,0.637795275590551
"LO 4",745481,49,127,0.385826771653543
"LO 4",627826,42,127,0.330708661417323
"LO 4",302204,78,127,0.614173228346457
"LO 4",174695,29,127,0.228346456692913
"LO 4",500505,44,127,0.346456692913386
"LO 4",976710,66,127,0.519685039370079
"LO 4",125719,58,127,0.456692913385827
"LO 4",607762,76,127,0.598425196850394
"LO 4",792312,66,127,0.519685039370079
"LO 4",169060,58,127,0.456692913385827
"LO 4",583126,47,127,0.37007874015748
"LO 4",427963,32,127,0.251968503937008
"LO 4",681728,18,127,0.141732283464567
"LO 4",530765,8,127,0.062992125984252
"LO 4",513055,43,127,0.338582677165354
"LO 4",342550,68,127,0.535433070866142
"LO 4",572156,82,127,0.645669291338583
"LO 4",370884,78,127,0.614173228346457
"LO 4",516340,70,127,0.551181102362205
"LO 6",289507,15,50,0.3
"LO 6",115748,47,50,0.94
"LO 6",329603,5,50,0.1
"LO 6",605496,16,50,0.32
"LO 6",531357,45,50,0.9
"LO 6",757525,20,50,0.4
"LO 6",140794,50,50,1
"LO 6",933297,45,50,0.9
"LO 6",276038,49,50,0.98
"LO 6",644324,48,50,0.96
"LO 6",945565,48,50,0.96
"LO 6",184761,13,50,0.26
"LO 6",785913,43,50,0.86
"LO 6",816577,46,50,0.92
"LO 6",432718,9,50,0.18
"LO 6",355665,19,50,0.38
"LO 6",275877,36,50,0.72
"LO 6",626659,16,50,0.32
"LO 6",789497,48,50,0.96
"LO 6",791068,16,50,0.32
"LO 6",455229,0,50,0
"LO 6",233705,18,50,0.36
"LO 6",813880,3,50,0.06
"LO 6",570469,46,50,0.92
"LO 6",129681,18,50,0.36
"LO 6",307355,48,50,0.96
"LO 6",383875,14,50,0.28
"LO 6",120184,48,50,0.96
"LO 6",960102,48,50,0.96
"LO 6",870149,0,50,0
"LO 6",615377,0,50,0
"LO 6",510398,38,50,0.76
"LO 6",291842,35,50,0.7
"LO 6",745515,18,50,0.36
"LO 6",714859,3,50,0.06
"LO 6",249705,16,50,0.32
"LO 6",843279,7,50,0.14
"LO 6",715029,20,50,0.4
"LO 6",595458,18,50,0.36
"LO 6",556572,19,50,0.38
"LO 6",707794,0,50,0
"LO 6",273532,48,50,0.96
"LO 6",172521,2,50,0.04
"LO 6",577243,31,50,0.62
"LO 6",515683,43,50,0.86
"LO 6",821528,47,50,0.94
"LO 6",926021,20,50,0.4
"LO 6",893603,48,50,0.96
"LO 6",740733,1,50,0.02
"LO 6",699284,35,50,0.7
"LO 6",195383,48,50,0.96
"LO 6",612302,38,50,0.76
"LO 6",231512,7,50,0.14
"LO 6",639317,3,50,0.06
"LO 6",811838,39,50,0.78
"LO 6",186457,39,50,0.78
"LO 6",602532,48,50,0.96
"LO 6",430512,45,50,0.9
"LO 6",936647,0,50,0
"LO 6",740552,17,50,0.34
"LO 6",992232,48,50,0.96
"LO 6",812148,20,50,0.4
"LO 6",619174,45,50,0.9
"LO 6",467491,15,50,0.3
"LO 6",141106,19,50,0.38
"LO 6",452055,18,50,0.36
"LO 6",934269,20,50,0.4
"LO 6",872560,18,50,0.36
"LO 6",946503,1,50,0.02
"LO 6",694800,29,50,0.58
"LO 6",645496,18,50,0.36
"LO 6",738594,2,50,0.04
"LO 6",746335,43,50,0.86
"LO 6",300899,49,50,0.98
"LO 6",313956,15,50,0.3
"LO 6",826974,38,50,0.76
"LO 6",259502,9,50,0.18
"LO 6",584084,15,50,0.3
"LO 6",928652,26,50,0.52
"LO 6",719588,35,50,0.7
"LO 6",608150,17,50,0.34
"LO 6",213085,18,50,0.36
"LO 6",603319,45,50,0.9
"LO 6",944608,43,50,0.86
"LO 6",905785,20,50,0.4
"LO 6",790081,36,50,0.72
"LO 6",413573,16,50,0.32
"LO 6",961690,20,50,0.4
"LO 6",200846,43,50,0.86
"LO 6",992857,47,50,0.94
"LO 6",511919,19,50,0.38
"LO 6",424296,16,50,0.32
"LO 6",671034,19,50,0.38
"LO 6",792278,18,50,0.36
"LO 6",114533,47,50,0.94
"LO 6",446693,19,50,0.38
"LO 6",354484,19,50,0.38
"LO 6",591194,0,50,0
"LO 6",757141,43,50,0.86
"LO 6",215919,48,50,0.96
"LO 6",627493,25,50,0.5
"LO 6",189971,44,50,0.88
"LO 6",773023,19,50,0.38
"LO 6",279745,1,50,0.02
"LO 6",624027,13,50,0.26
"LO 6",210815,1,50,0.02
"LO 6",274263,46,50,0.92
"LO 6",137788,34,50,0.68
"LO 6",877647,49,50,0.98
"LO 6",285012,15,50,0.3
"LO 6",155058,34,50,0.68
"LO 6",174883,37,50,0.74
"LO 6",313347,48,50,0.96
"LO 6",665975,46,50,0.92
"LO 6",699904,37,50,0.74
"LO 6",496350,45,50,0.9
"LO 6",994509,36,50,0.72
"LO 6",213601,42,50,0.84
"LO 6",745768,14,50,0.28
"LO 6",455376,47,50,0.94
"LO 6",235818,46,50,0.92
"LO 6",394868,46,50,0.92
"LO 6",490786,31,50,0.62
"LO 6",902576,19,50,0.38
"LO 6",283768,18,50,0.36
"LO 6",897613,7,50,0.14
"LO 6",547992,7,50,0.14
"LO 6",162788,16,50,0.32
"LO 6",698937,17,50,0.34
"LO 6",200447,49,50,0.98
"LO 6",273066,16,50,0.32
"LO 6",526878,19,50,0.38
"LO 6",767638,45,50,0.9
"LO 6",742125,48,50,0.96
"LO 6",842113,18,50,0.36
"LO 6",596963,15,50,0.3
"LO 6",959201,17,50,0.34
"LO 6",480247,18,50,0.36
"LO 6",340852,15,50,0.3
"LO 6",172310,20,50,0.4
"LO 6",261639,18,50,0.36
"LO 6",293916,17,50,0.34
"LO 6",311459,43,50,0.86
"LO 6",730424,39,50,0.78
"LO 6",293703,19,50,0.38
"LO 6",318554,18,50,0.36
"LO 6",682875,17,50,0.34
"LO 6",818844,15,50,0.3
"LO 6",146433,47,50,0.94
"LO 6",609818,47,50,0.94
"LO 6",219847,17,50,0.34
"LO 6",497193,48,50,0.96
"LO 6",340885,46,50,0.92
"LO 6",235047,17,50,0.34
"LO 6",169996,31,50,0.62
"LO 6",635909,20,50,0.4
"LO 6",836083,18,50,0.36
"LO 6",720903,47,50,0.94
"LO 6",587079,18,50,0.36
"LO 6",306362,18,50,0.36
"LO 6",627239,48,50,0.96
"LO 6",574640,49,50,0.98
"LO 6",260790,49,50,0.98
"LO 6",342290,50,50,1
"LO 6",114046,48,50,0.96
"LO 6",356238,47,50,0.94
"LO 6",433068,19,50,0.38
"LO 6",312240,40,50,0.8
"LO 6",531220,18,50,0.36
"LO 6",186264,15,50,0.3
"LO 6",105619,13,50,0.26
"LO 6",371360,49,50,0.98
"LO 6",483008,46,50,0.92
"LO 6",576109,19,50,0.38
"LO 6",791702,17,50,0.34
"LO 6",941738,4,50,0.08
"LO 6",364487,15,50,0.3
"LO 6",213044,18,50,0.36
"LO 6",304666,19,50,0.38
"LO 6",243581,19,50,0.38
"LO 6",261575,49,50,0.98
"LO 6",860285,19,50,0.38
"LO 6",473052,18,50,0.36
"LO 6",944728,19,50,0.38
"LO 6",566855,47,50,0.94
"LO 6",488026,6,50,0.12
"LO 6",893055,34,50,0.68
"LO 6",777855,18,50,0.36
"LO 6",673668,40,50,0.8
"LO 6",871700,6,50,0.12
"LO 6",977485,16,50,0.32
"LO 6",846748,19,50,0.38
"LO 6",482461,16,50,0.32
"LO 6",346705,0,50,0
"LO 6",990707,49,50,0.98
"LO 6",756338,18,50,0.36
"LO 6",436332,15,50,0.3
"LO 6",851174,49,50,0.98
"LO 6",633482,43,50,0.86
"LO 6",790634,0,50,0
"LO 6",109507,35,50,0.7
"LO 6",945453,50,50,1
"LO 6",835793,2,50,0.04
"LO 6",459715,40,50,0.8
"LO 6",584165,20,50,0.4
"LO 6",725069,47,50,0.94
"LO 6",627827,18,50,0.36
"LO 6",917600,46,50,0.92
"LO 6",749609,39,50,0.78
"LO 6",116084,7,50,0.14
"LO 6",986541,41,50,0.82
"LO 6",484243,17,50,0.34
"LO 6",984327,47,50,0.94
"LO 6",603656,18,50,0.36
"LO 6",399089,20,50,0.4
"LO 6",802904,4,50,0.08
"LO 6",365129,48,50,0.96
"LO 6",811475,37,50,0.74
"LO 6",493717,17,50,0.34
"LO 6",752174,17,50,0.34
"LO 6",300540,4,50,0.08
"LO 6",892778,50,50,1
"LO 6",803740,17,50,0.34
"LO 6",800795,44,50,0.88
"LO 6",156840,32,50,0.64
"LO 6",527113,49,50,0.98
"LO 6",739271,37,50,0.74
"LO 6",862389,13,50,0.26
"LO 6",627110,14,50,0.28
"LO 6",564853,34,50,0.68
"LO 6",527368,17,50,0.34
"LO 6",548296,46,50,0.92
"LO 6",653315,20,50,0.4
"LO 6",237990,33,50,0.66
"LO 6",738700,20,50,0.4
"LO 6",553696,18,50,0.36
"LO 6",208045,19,50,0.38
"LO 6",979883,49,50,0.98
"LO 6",929122,17,50,0.34
"LO 6",463364,47,50,0.94
"LO 6",251057,17,50,0.34
"LO 6",190524,16,50,0.32
"LO 6",199506,46,50,0.92
"LO 6",653306,48,50,0.96
"LO 6",443511,19,50,0.38
"LO 6",951181,18,50,0.36
"LO 6",871188,30,50,0.6
"LO 6",441257,12,50,0.24
"LO 6",953611,40,50,0.8
"LO 6",305123,19,50,0.38
"LO 6",608966,50,50,1
"LO 6",668904,17,50,0.34
"LO 6",428612,45,50,0.9
"LO 6",197796,33,50,0.66
"LO 6",851181,44,50,0.88
"LO 6",694531,18,50,0.36
"LO 6",796342,19,50,0.38
"LO 6",956734,33,50,0.66
"LO 6",203373,17,50,0.34
"LO 6",809955,20,50,0.4
"LO 6",521173,17,50,0.34
"LO 6",825330,4,50,0.08
"LO 6",945572,45,50,0.9
